date,cum_dx,city,province,cityType,GDP,POP,lon,lat,hospital,bed,doctor
20200204,7.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200205,7.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200206,10.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200207,11.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200208,11.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200209,11.0,大理白族自治州,云南,自治州,1066.55,354.0,100.19,25.69,76.4,13720.0,6703.9
20200124,0.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200125,0.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200126,1.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200127,1.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200128,1.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200129,1.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200130,4.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200131,4.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200201,4.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200202,4.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200203,5.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200204,7.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200205,7.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200206,7.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200207,9.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200208,10.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200209,11.0,大足区,重庆,市辖区,423.7,106.79,105.73,29.7,37.2,6333.2,2621.6
20200124,1.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200125,4.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200126,4.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200127,5.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200128,5.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200129,5.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200130,5.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200131,7.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200201,10.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200202,12.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200203,12.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200204,13.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200205,14.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200206,14.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200207,14.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200208,16.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200209,16.0,大连市,辽宁,副省级市,7363.0,580.1,121.62,38.92,153.0,41444.0,20301.0
20200124,0.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200125,0.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200126,0.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200127,0.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200128,1.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200129,1.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200130,2.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200131,2.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200201,3.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200202,3.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200203,8.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200204,10.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200205,10.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200206,10.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200207,10.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200208,12.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200209,12.0,天水市,甘肃,地级市,614.96,326.2548,105.69,34.6,49.0,10771.0,5045.0
20200124,0.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200125,0.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200126,14.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200127,22.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200128,24.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200129,27.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200130,31.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200131,32.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200201,41.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200202,48.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200203,60.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200204,67.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200205,69.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200206,78.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200207,81.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200208,88.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200209,90.0,天津市,天津,直辖市,18595.38,1556.87,117.2,39.13,426.0,60158.0,41127.0
20200124,0.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200125,3.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200126,5.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200127,13.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200128,23.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200129,34.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200130,44.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200131,67.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200201,82.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200202,99.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200203,115.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200204,117.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200205,128.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200206,138.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200207,163.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200208,179.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200209,197.0,天门市,湖北,县级市,528.25,128.35,113.17,30.67,35.2,6328.9,2981.2
20200124,1.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200125,2.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200126,2.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200127,2.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200128,3.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200129,3.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200130,3.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200131,4.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200201,4.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200202,6.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200203,6.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200204,6.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200205,9.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200206,9.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200207,11.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200208,12.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200209,15.0,太原市,山西,地级市,3382.18,437.97,112.53,37.87,175.0,36566.0,21476.0
20200124,1.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200125,1.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200126,3.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200127,3.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200128,3.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200129,4.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200130,4.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200131,5.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200201,5.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200202,8.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200203,9.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200204,9.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200205,11.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200206,12.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200207,13.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200208,14.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200209,14.0,奉节县,重庆,市辖县,251.18,72.79,109.47,31.02,26.4,3056.2,2143.8
20200124,2.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200125,3.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200126,4.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200127,9.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200128,10.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200129,12.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200130,14.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200131,19.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200201,24.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200202,24.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200203,25.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200204,25.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200205,27.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200206,29.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200207,31.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200208,33.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200209,34.0,威海市,山东,地级市,3480.1,280.53,122.1,37.5,50.0,14068.0,8097.0
20200124,3.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200125,5.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200126,5.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200127,7.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200128,9.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200129,13.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200130,16.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200131,20.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200201,26.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200202,29.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200203,35.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200204,40.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200205,45.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200206,51.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200207,53.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200208,59.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200209,64.0,娄底市,湖南,地级市,1544.98,385.25,111.96,27.71,86.0,17707.0,9548.0
20200124,22.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200125,26.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200126,55.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200127,100.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200128,173.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200129,274.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200130,399.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200131,541.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200201,628.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200202,749.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200203,918.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200204,1120.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200205,1462.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200206,1886.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200207,2141.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200208,2313.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200209,2436.0,孝感市,湖北,地级市,1742.23,490.43,113.91,31.92,56.0,14866.0,8781.0
20200124,1.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200125,2.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200126,3.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200127,6.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200128,6.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200129,7.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200130,8.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200131,9.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200201,9.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200202,9.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200203,12.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200204,12.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200205,14.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200206,16.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200207,16.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200208,21.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200209,23.0,宁德市,福建,地级市,1793.87,289.0,119.52,26.65,44.0,10333.0,5455.0
20200124,5.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200125,6.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200126,13.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200127,13.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200128,17.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200129,20.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200130,41.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200131,46.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200201,55.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200202,66.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200203,75.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200204,102.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200205,120.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200206,126.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200207,136.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200208,141.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200209,146.0,宁波市,浙江,副省级市,9846.94,787.5,121.56,29.86,154.0,34135.0,24268.0
20200124,1.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200125,4.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200126,5.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200127,8.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200128,8.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200129,14.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200130,18.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200131,18.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200201,31.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200202,43.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200203,47.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200204,55.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200205,56.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200206,60.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200207,66.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200208,71.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200209,75.0,安庆市,安徽,地级市,1708.0,461.2,117.03,30.52,69.0,15530.0,8638.0
20200124,1.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200125,3.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200126,3.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200127,7.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200128,8.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200129,10.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200130,10.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200131,13.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200201,14.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200202,16.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200203,17.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200204,17.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200205,19.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200206,21.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200207,21.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200208,21.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200209,21.0,安康市,陕西,地级市,974.66,265.0,109.02,32.7,48.0,10358.0,8577.0
20200124,0.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200125,0.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200126,3.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200127,7.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200128,11.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200129,14.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200130,16.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200131,20.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200201,24.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200202,24.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200203,29.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200204,33.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200205,35.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200206,37.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200207,40.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200208,43.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200209,44.0,安阳市,河南,地级市,2268.1,511.7,114.35,36.1,100.0,21548.0,13263.0
20200124,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200125,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200126,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200127,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200128,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200129,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200130,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200131,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
20200201,0.0,安顺市,贵州,地级市,802.46,231.35,105.9462,26.25367,73.0,9725.0,3743.0
